D70,Rrup,Mw,Vs30,zh,
10.46260962,76.39815767,5.5,248.68715,2746,63
10.5708467,81.52016871,5.5,127.1408,2747,63
14.75432818,83.31471501,5.5,131.13963,2748,63
19.50401497,88.53676527,5.5,275.56555,2749,63
12.64080694,98.63402237,5.5,290.70941,2750,63
18.37833507,93.45591766,5.5,185.37057,2751,63
17.58112624,102.9776247,5.5,171.66423,2752,63
21.55420145,108.484039,5.5,255.86218,2753,63
4.493995995,145.6207708,5.5,743.37653,2754,63
9.447327664,109.3338028,5.5,307.31921,2755,63
13.32186173,81.47891007,5.5,215.21594,2756,63
13.31023291,113.7096603,5.5,584.48499,2757,63
13.33954647,129.2387289,5.5,477.51245,2758,63
15.90496149,116.24123,5.5,394.61996,2759,63
12.32939577,91.45988564,5.5,416.52783,2760,63
4.577990826,76.1741898,5.5,278.27405,2761,63
7.326663634,86.58921513,5.5,274.86993,2762,63
10.07348003,90.67896732,5.5,228.0233,2763,63
10.84115308,97.92158121,5.5,432.8886,2764,63
14.93228717,88.56780424,5.5,274.5092,2765,63
6.499623066,77.40452605,5.5,333.0297,2766,63
7.407428704,65.53102737,5.5,265.5409,2767,63
14.25173674,70.87353005,5.5,420.4355,2768,63
12.81378164,76.48766499,5.5,307.42,2769,63
4.249705872,62.33402347,5.5,522.9963,2770,63
13.83489068,67.97561817,5.5,272.6518,2771,63
7.509274266,60.79805404,5.5,203.2111,2772,63
6.227800575,60.07703279,5.5,238.2027,2773,63
9.056621887,62.41767419,5.5,246.7284,2774,63
7.594978604,69.04184376,5.5,274.122,2775,63
3.880592738,61.395405,5.5,270.7708,2776,63
3.944743338,62.4935157,5.5,218.1334,2777,63
5.071331186,65.4667528,5.5,281.2124,2778,63
8.566866405,66.81762624,5.5,258.5682,2779,63
14.37862998,78.26822996,5.5,291.7127,2780,63
13.2509094,94.88317355,5.5,136.088,2781,63
12.67998423,104.0091652,5.5,119.6667,2782,63
11.25211091,128.7044129,5.5,262.0394,2783,63
11.26481247,106.0044029,5.5,382.2518,2784,63
9.897772477,107.3556204,5.5,343.7977,2785,63
11.05290912,114.3196903,5.5,138.1374,2786,63
18.14858672,137.2585418,5.5,99.70285,2787,63
9.468632425,134.1396371,5.5,396.2268,2788,63
2.580852572,83.9396125,5.5,298.9396,2789,63
16.38661039,68.88042308,5.5,89.19601,2790,63
12.5044712,102.4795781,5.5,259.5523,2791,63
10.81992606,92.46007243,5.5,242.8009,2792,63
4.749905262,106.2390361,5.5,821.5139,2793,63
5.693996839,84.55446378,5.5,661.4196,2794,63
10.79221479,68.96023155,5.5,156.3224,2795,63
5.947352352,83.1305307,5.5,325.5844,2796,63
11.23607138,75.22513314,5.5,146.4362,2797,63
4.859742792,76.70557911,5.5,120.869,2798,63
14.13627249,88.28672809,5.5,298.5533,2799,63
18.60533257,149.9693214,5.5,399.9957,2800,63
7.815676554,162.922773,5.5,309.6915,2801,63
12.4961354,177.5792048,5.5,199.3158,2802,63
23.02746187,172.5104738,5.5,323.0094,2803,63
6.59126695,95.84504167,5.5,353.3482,2804,63
3.655571091,106.0769441,5.5,432.5877,2805,63
7.283749035,90.96554373,5.5,253.6669,2806,63
9.932220296,86.82593791,5.5,478.8921,2807,63
4.892851929,75.2115539,5.5,629.692,2808,63
3.002665483,77.52230025,5.5,309.0803,2809,63
6.257411605,89.46432674,5.5,256.9584,2810,63
5.58888182,94.8201575,5.5,523.1513,2811,63
3.604122639,75.47127079,5.5,386.0611,2812,63
4.885181675,65.61626435,5.5,377.0819,2813,63
5.270645122,66.55120606,5.5,363.2759,2814,63
6.736171019,72.33468165,5.5,421.7628,2815,63
7.966178507,91.10846353,5.5,327.6713,2816,63
9.28577945,71.26176266,5.5,504.4681,2817,63
15.02460316,97.87378888,5.5,253.933,2818,63
14.64987372,100.2902193,5.5,321.4917,2819,63
13.77530399,102.7487082,5.5,278.458,2820,63
13.89348768,91.46041906,5.5,306.3208,2821,63
8.018946315,83.36911723,5.5,293.7617,2822,63
16.83291419,167.7528326,5.5,430.6437,2823,63
17.01454378,127.7139091,5.5,303.7069,2824,63
13.65302164,158.8146419,6.4,243.39799,2825,64
20.29544777,169.3527301,6.4,363.31973,2826,64
12.70136213,160.2426723,6.4,206.55794,2827,64
14.3783344,130.7840718,6.4,336.31079,2828,64
15.72205139,135.3764386,6.4,480.68826,2829,64
12.4735881,148.9990333,6.4,243.66833,2830,64
10.65751847,157.4819867,6.4,248.68715,2831,64
25.85009478,179.6708473,6.4,127.1408,2832,64
21.5006279,173.1472481,6.4,131.13963,2833,64
16.50130904,145.1842385,6.4,245.74942,2834,64
22.15934791,157.2347914,6.4,228.96497,2835,64
19.67058718,166.1244647,6.4,275.56555,2836,64
31.12682605,186.9595304,6.4,185.37057,2837,64
20.58125604,172.1693128,6.4,215.21594,2838,64
5.204920749,59.8650265,6.4,209.85481,2839,64
6.398070021,81.53712772,6.4,576.61603,2840,64
18.33459299,176.2623315,6.4,584.48499,2841,64
21.58591439,197.4694843,6.4,477.51245,2842,64
26.96732282,189.860448,6.4,394.61996,2843,64
23.37274053,175.7259471,6.4,416.52783,2844,64
16.78782892,166.6252048,6.4,278.27405,2845,64
16.21407105,177.2526273,6.4,274.86993,2846,64
6.272718709,87.53526171,6.4,228.0233,2847,64
9.016146627,67.44206794,6.4,432.8886,2848,64
13.01724625,75.0816059,6.4,274.5092,2849,64
6.782197284,90.632207,6.4,333.0297,2850,64
8.312159767,109.6834434,6.4,265.5409,2851,64
8.88130058,97.54337289,6.4,420.4355,2852,64
7.658067641,91.10152274,6.4,307.42,2853,64
9.931132866,130.7741947,6.4,522.9963,2854,64
17.21225436,156.6280273,6.4,272.6518,2855,64
13.36945773,138.6741306,6.4,203.2111,2856,64
12.53391399,134.3656203,6.4,238.2027,2857,64
16.8819134,118.4015366,6.4,246.7284,2858,64
10.34263023,109.9785683,6.4,274.122,2859,64
11.36536845,131.7443944,6.4,270.7708,2860,64
13.63822569,149.4270409,6.4,218.1334,2861,64
11.93151709,151.7137177,6.4,281.2124,2862,64
11.85702324,134.1040945,6.4,258.5682,2863,64
10.36860646,118.7524111,6.4,291.7127,2864,64
16.58544543,181.4989933,6.4,298.9396,2865,64
27.83004851,163.3444994,6.4,89.19601,2866,64
10.78305152,195.3607261,6.4,242.8009,2867,64
9.693853723,186.0064364,6.4,661.4196,2868,64
21.68705374,165.553345,6.4,156.3224,2869,64
11.85370828,188.1094682,6.4,325.5844,2870,64
25.66602423,176.7820206,6.4,146.4362,2871,64
17.90775251,178.599972,6.4,120.869,2872,64
21.24931999,195.977268,6.4,298.5533,2873,64
11.7492936,106.663852,6.4,487.2012,2874,64
16.12392632,135.8089641,6.4,353.3482,2875,64
18.80974747,159.8263124,6.4,432.5877,2876,64
13.58886309,119.1704665,6.4,253.6669,2877,64
8.512990074,104.1443984,6.4,478.8921,2878,64
16.27998771,127.0251369,6.4,629.692,2879,64
14.62861237,136.3889505,6.4,309.0803,2880,64
13.23741667,136.8228459,6.4,256.9584,2881,64
18.31215443,160.7778743,6.4,523.1513,2882,64
15.47275993,154.0198773,6.4,386.0611,2883,64
14.48905794,144.3080567,6.4,377.0819,2884,64
9.349657748,121.804728,6.4,363.2759,2885,64
11.45696295,106.7084012,6.4,421.7628,2886,64
14.55965316,136.5807765,6.4,327.6713,2887,64
13.00011154,108.626962,6.4,504.4681,2888,64
13.75645303,187.8394646,6.4,293.7617,2889,64
12.59994444,119.628656,5.8,144.11224,2890,65
22.63952296,121.5718545,5.8,119.6667,2891,65
16.35498089,113.6487546,5.8,343.7977,2892,65
12.99513755,104.8601402,5.8,138.1374,2893,65
16.22032675,91.12322224,5.8,473.4697,2894,65
19.99238355,79.14564526,5.8,99.70285,2895,65
12.35990291,83.38509032,5.8,396.2268,2896,65
22.66533918,196.2388989,5.8,346.684,2897,65
20.9824784,146.3785647,5.8,295.9659,2898,65
6.35,130.0921855,5.8,300.8308,2899,65
16.14391526,158.1988098,5.8,146.4362,2900,65
12.5097522,139.5573351,5.8,298.5533,2901,65
19.01579344,137.4612532,5.8,346.2746,2902,65
8.14081077,65.95046767,5.8,399.9957,2903,65
4.082499235,56.75717457,5.8,309.6915,2904,65
1.915358974,47.62825957,5.8,199.3158,2905,65
2.203724121,29.71915202,5.8,486.1633,2906,65
1.602029962,27.25615458,5.8,211.9324,2907,65
3.04412549,34.28422748,5.8,576.5403,2908,65
1.599874995,46.9391896,5.8,459.312,2909,65
10.12381351,51.1157082,5.8,360.4274,2910,65
11.98462348,61.61801843,5.8,443.9416,2911,65
14.98509259,72.38980918,5.8,314.4844,2912,65
11.17597423,54.88159769,5.8,323.0094,2913,65
11.97779195,46.76260724,5.8,369.3285,2914,65
9.210043431,38.75493143,5.8,130.5803,2915,65
3.543726852,34.82159714,5.8,375.2507,2916,65
10.4486267,60.35656428,5.8,529.2412,2917,65
5.019960159,40.13810988,5.8,308.4477,2918,65
5.402221765,32.62891691,5.8,302.2495,2919,65
5.925073839,55.90812434,5.8,662.6323,2920,65
11.15251093,131.5682445,5.8,253.933,2921,65
22.99491248,122.0794663,5.8,321.4917,2922,65
20.48798672,133.2248924,5.8,306.3208,2923,65
9.749379467,74.46054156,5.8,430.6437,2924,65
2.185955169,78.35844709,5.8,298.2384,2925,65
4.20021428,71.72297833,5.8,264.1159,2926,65
16.98195513,105.401576,5.8,540.6636,2927,65
17.03182903,118.4827141,5.8,1044.785,2928,65
13.51767732,101.6180231,5.8,303.7069,2929,65
18.8098538,83.40760569,5.8,455.1924,2930,65
15.87390311,106.0001366,5.8,384.4722,2931,65
8.842137751,99.94727291,5.8,186.1839,2932,65
14.0632002,80.74928195,5.8,420.9702,2933,65
6.276957862,61.69192572,5.8,403.4972,2934,65
8.335646346,83.7990386,5.8,260.7138,2935,65
13.20037878,159.0421539,5.9,243.39799,2936,66
15.54972669,170.2703681,5.9,363.31973,2937,66
12.10855896,161.708062,5.9,206.55794,2938,66
13.29238504,133.7100007,5.9,336.31079,2939,66
13.15290082,151.4935611,5.9,243.66833,2940,66
10.85939225,159.8026289,5.9,248.68715,2941,66
16.73371746,148.9126952,5.9,245.74942,2942,66
21.6325195,169.1712352,5.9,275.56555,2943,66
20.64489041,174.1355937,5.9,215.21594,2944,66
3.276095237,55.90301269,5.9,209.85481,2945,66
3.676071272,77.29106563,5.9,576.61603,2946,66
19.30585662,172.443819,5.9,416.52783,2947,66
14.81019919,174.5685792,5.9,274.86993,2948,66
2.802159881,84.04262611,5.9,228.0233,2949,66
5.304997644,65.717473,5.9,432.8886,2950,66
9.624297377,74.38978986,5.9,274.5092,2951,66
6.024831948,89.36523431,5.9,333.0297,2952,66
9.177995424,109.0730043,5.9,265.5409,2953,66
9.632372501,97.93546978,5.9,420.4355,2954,66
12.00434921,92.2997083,5.9,307.42,2955,66
8.420510673,129.761356,5.9,522.9963,2956,66
18.93428108,155.3466485,5.9,272.6518,2957,66
12.60254736,138.2503875,5.9,203.2111,2958,66
13.68001462,134.6925245,5.9,238.2027,2959,66
18.52960874,119.1918275,5.9,246.7284,2960,66
10.78849851,111.8482033,5.9,274.122,2961,66
10.57982987,132.7300717,5.9,270.7708,2962,66
12.97803914,149.3348031,5.9,218.1334,2963,66
10.64918776,152.7714089,5.9,281.2124,2964,66
10.13766245,136.1039541,5.9,258.5682,2965,66
10.25941519,122.0749764,5.9,291.7127,2966,66
31.84977237,162.53007,5.9,89.19601,2967,66
10.25274597,184.3465745,5.9,661.4196,2968,66
20.69104154,165.3060498,5.9,156.3224,2969,66
25.39700573,176.4320268,5.9,146.4362,2970,66
5.024798503,101.5169825,5.9,487.2012,2971,66
10.61983051,123.0603941,5.9,498.6939,2972,66
13.10969107,131.1373363,5.9,353.3482,2973,66
7.281826694,114.8031719,5.9,253.6669,2974,66
5.273746297,100.3632753,5.9,478.8921,2975,66
12.73838294,124.1399848,5.9,629.692,2976,66
10.5320226,133.2995225,5.9,309.0803,2977,66
8.295637408,132.6645342,5.9,256.9584,2978,66
16.01528957,156.6643657,5.9,523.1513,2979,66
14.3657579,151.5181604,5.9,386.0611,2980,66
15.6016153,142.8429189,5.9,377.0819,2981,66
9.093101781,120.127901,5.9,363.2759,2982,66
9.884710416,104.7268642,5.9,421.7628,2983,66
13.43966517,132.2866291,5.9,327.6713,2984,66
10.43772006,106.7131693,5.9,504.4681,2985,66
17.56722801,146.569881,6.2,243.39799,2986,67
14.27607089,137.13616,6.2,206.55794,2987,67
15.97294901,100.6219525,6.2,336.31079,2988,67
10.84478216,87.60956033,6.2,480.68826,2989,67
23.55461314,118.9749249,6.2,243.66833,2990,67
17.46676845,127.3997456,6.2,248.68715,2991,67
19.31896478,104.8025759,6.2,245.74942,2992,67
22.92116271,128.0623906,6.2,275.56555,2993,67
22.72621614,98.42415079,6.2,209.85481,2994,67
16.88427079,117.0566281,6.2,228.0233,2995,67
12.4366957,90.39168414,6.2,432.8886,2996,67
13.05913856,88.87756005,6.2,274.5092,2997,67
14.62759037,104.1479078,6.2,333.0297,2998,67
11.51277551,113.953186,6.2,265.5409,2999,67
12.20140975,96.92617363,6.2,420.4355,3000,67
13.00575257,86.00591647,6.2,307.42,3001,67
16.72320543,133.9531116,6.2,522.9963,3002,67
14.23151433,135.5875149,6.2,203.2111,3003,67
18.23450575,125.9225705,6.2,238.2027,3004,67
17.87563705,109.4955765,6.2,246.7284,3005,67
7.548191836,94.03953599,6.2,274.122,3006,67
16.73516657,118.3091476,6.2,270.7708,3007,67
21.13825206,141.5843523,6.2,218.1334,3008,67
14.88957353,133.71122,6.2,281.2124,3009,67
20.73433867,111.4439898,6.2,258.5682,3010,67
10.48829347,87.77800173,6.2,291.7127,3011,67
24.80767018,156.1114583,6.2,156.3224,3012,67
17.4022987,132.8866916,6.2,478.8921,3013,67
16.00909117,163.4893344,6.2,256.9584,3014,67
18.41879203,148.6473678,6.2,377.0819,3015,67
14.76999661,131.8925708,6.2,363.2759,3016,67
14.86709117,121.9784587,6.2,421.7628,3017,67
5.067691782,43.96194848,4.9,209.85481,3018,68
7.775474262,71.34954208,4.9,576.61603,3019,68
9.63137581,79.30373214,4.9,228.0233,3020,68
7.345161673,56.99657054,4.9,432.8886,3021,68
11.4303412,67.79837752,4.9,274.5092,3022,68
8.341642524,85.45857201,4.9,333.0297,3023,68
9.682417054,107.7640747,4.9,265.5409,3024,68
9.572585858,88.93476099,4.9,307.42,3025,68
13.08902212,110.9688651,4.9,274.122,3026,68
8.06514104,133.7556274,4.9,256.9584,3027,68
12.54348436,102.8993926,4.9,421.7628,3028,68
8.978930894,105.4616638,5,243.39799,3029,69
11.69933331,112.602386,5,206.55794,3030,69
11.72698597,114.521489,5,248.68715,3031,69
4.767494101,29.93469602,5,209.85481,3032,69
8.229902794,24.2075552,5,576.61603,3033,69
13.92497038,118.0975934,5,416.52783,3034,69
3.762977544,23.60421519,5,228.0233,3035,69
4.866066173,40.710247,5,420.4355,3036,69
3.428877367,40.70831417,5,307.42,3037,69
11.73487111,70.84163772,5,522.9963,3038,69
15.62161963,81.1830188,5,203.2111,3039,69
10.5056699,79.23409493,5,238.2027,3040,69
13.50312556,64.28974249,5,246.7284,3041,69
9.075367761,62.45321265,5,274.122,3042,69
9.702906781,79.48401448,5,270.7708,3043,69
6.259808304,94.05700985,5,218.1334,3044,69
5.837653638,101.3346564,5,281.2124,3045,69
9.568489954,87.75649986,5,258.5682,3046,69
5.507349635,81.93391777,5,291.7127,3047,69
9.321668306,52.59009114,5,487.2012,3048,69
12.53730434,79.20609816,5,353.3482,3049,69
5.495980349,60.61747482,5,253.6669,3050,69
7.408859561,42.25183115,5,478.8921,3051,69
9.155719524,75.69802333,5,309.0803,3052,69
4.469496616,78.40030746,5,256.9584,3053,69
12.48034455,84.90267209,5,377.0819,3054,69
4.338951486,59.60865494,5,363.2759,3055,69
7.374957627,78.5854352,5,327.6713,3056,69
6.903216642,44.4341434,5,504.4681,3057,69
10.45217681,65.2144674,5.1,363.31973,3058,70
9.772220833,58.92019462,5.1,206.55794,3059,70
8.136252208,66.5050016,5.1,336.31079,3060,70
8.019513701,52.36181153,5.1,243.66833,3061,70
9.946858801,47.50286509,5.1,248.68715,3062,70
6.9646249,55.26466634,5.1,127.1408,3063,70
17.83908069,41.10681212,5.1,131.13963,3064,70
9.291996556,50.38926787,5.1,245.74942,3065,70
18.6415906,38.97380974,5.1,228.96497,3066,70
8.982115564,32.93279797,5.1,275.56555,3067,70
8.859435648,23.92371713,5.1,290.70941,3068,70
11.58295299,35.93362336,5.1,185.37057,3069,70
20.09468586,43.03407737,5.1,171.66423,3070,70
7.309521188,23.49495212,5.1,166.97049,3071,70
9.75547026,31.95532083,5.1,255.86218,3072,70
7.289101454,30.79976112,5.1,389.23804,3073,70
18.2768378,56.26816844,5.1,144.11224,3074,70
12.13307051,39.65653474,5.1,165.19353,3075,70
10.26258252,47.67937085,5.1,307.31921,3076,70
14.42697473,44.13491367,5.1,215.21594,3077,70
5.252466087,93.39961505,5.1,274.122,3078,70
9.02853255,83.74943431,5.1,270.7708,3079,70
14.34224878,70.30520587,5.1,281.2124,3080,70
14.14210734,70.28907788,5.1,258.5682,3081,70
12.29304682,77.9818422,5.1,291.7127,3082,70
11.76884871,103.1560069,4.9,243.39799,3083,71
11.50012174,84.87063681,4.9,206.55794,3084,71
9.085697552,48.60415184,4.9,336.31079,3085,71
1.435618334,20.09709208,4.9,480.68826,3086,71
10.48567594,62.64430359,4.9,243.66833,3087,71
13.22072237,69.96894033,4.9,248.68715,3088,71
9.162139488,40.67139877,4.9,245.74942,3089,71
12.7376764,49.56183654,4.9,228.96497,3090,71
12.78186606,64.41063463,4.9,275.56555,3091,71
3.409633411,96.54816962,4.9,274.5092,3092,71
5.239856868,96.32818085,4.9,265.5409,3093,71
8.303740121,82.53781742,4.9,420.4355,3094,71
2.904961273,74.23998047,4.9,307.42,3095,71
5.879710877,108.5263191,4.9,522.9963,3096,71
8.938383523,90.42663544,4.9,238.2027,3097,71
11.87994949,79.03703386,4.9,246.7284,3098,71
5.084722215,63.12201282,4.9,274.122,3099,71
12.35405197,79.6058517,4.9,270.7708,3100,71
11.08807468,86.7337414,4.9,281.2124,3101,71
8.570169193,64.57884654,4.9,258.5682,3102,71
8.337865434,41.18422814,4.9,291.7127,3103,71
11.18467702,113.0446325,4.9,421.7628,3104,71
7.126163063,108.8972456,4.9,243.39799,3105,72
8.429039091,123.5297491,4.9,363.31973,3106,72
8.603673634,116.5181587,4.9,206.55794,3107,72
8.094806977,94.90601952,4.9,336.31079,3108,72
7.349081575,110.7725986,4.9,243.66833,3109,72
8.647803189,118.6594948,4.9,248.68715,3110,72
7.860642467,115.8809059,4.9,245.74942,3111,72
8.967931757,132.8126941,4.9,275.56555,3112,72
11.14912104,132.279821,4.9,215.21594,3113,72
7.369423315,26.19833579,4.9,209.85481,3114,72
7.911055555,20.49767286,4.9,576.61603,3115,72
12.22581286,119.3455539,4.9,416.52783,3116,72
7.469036082,121.3218435,4.9,274.86993,3117,72
4.649666655,148.7414912,4.9,264.42551,3118,72
5.235666147,21.98178949,4.9,228.0233,3119,72
2.491646042,13.61472596,4.9,432.8886,3120,72
1.975955465,19.61169099,4.9,274.5092,3121,72
4.344974108,28.04494169,4.9,333.0297,3122,72
5.708519948,51.71821955,4.9,265.5409,3123,72
4.893975889,44.53155348,4.9,420.4355,3124,72
5.487667993,44.689376,4.9,307.42,3125,72
7.294244306,73.5679781,4.9,522.9963,3126,72
10.64998122,101.3151014,4.9,272.6518,3127,72
3.692153843,84.28928939,4.9,203.2111,3128,72
5.60376659,82.75829929,4.9,238.2027,3129,72
9.194770253,68.09931455,4.9,246.7284,3130,72
4.349586187,66.57900995,4.9,274.122,3131,72
3.621160035,83.299058,4.9,270.7708,3132,72
4.508347813,97.33773897,4.9,218.1334,3133,72
4.078431071,105.1228657,4.9,281.2124,3134,72
5.26431382,91.85851792,4.9,258.5682,3135,72
5.352681571,86.1524619,4.9,291.7127,3136,72
2.393491174,137.1963018,4.9,316.2039,3137,72
14.84511031,109.9952978,4.9,89.19601,3138,72
14.98852895,114.3488949,4.9,156.3224,3139,72
12.72244473,126.220314,4.9,146.4362,3140,72
12.16760453,130.3755762,4.9,120.869,3141,72
11.87917506,78.54440416,4.9,353.3482,3142,72
9.041460059,59.80169133,4.9,253.6669,3143,72
6.107274351,41.54825671,4.9,478.8921,3144,72
12.48040464,76.65518244,4.9,309.0803,3145,72
6.732458689,78.29131337,4.9,256.9584,3146,72
9.728746065,87.31558744,4.9,377.0819,3147,72
7.275328171,61.78820719,4.9,363.2759,3148,72
9.087491403,43.99773749,4.9,421.7628,3149,72
10.0827526,78.33159892,4.9,327.6713,3150,72
7.97025721,46.33415098,4.9,504.4681,3151,72
12.0442725,119.4589588,4.8,243.39799,3152,73
13.89581232,118.3071858,4.8,206.55794,3153,73
8.190189253,49.74170316,4.8,209.85481,3154,73
2.44981632,64.80610075,4.8,576.61603,3155,73
7.05521084,64.9673703,4.8,228.0233,3156,73
5.513546953,37.83248115,4.8,432.8886,3157,73
5.433295501,37.38567334,4.8,274.5092,3158,73
6.545609215,54.9383099,4.8,333.0297,3159,73
1.817140611,71.31128077,4.8,265.5409,3160,73
2.206173157,54.71084509,4.8,420.4355,3161,73
2.510776772,45.27079254,4.8,307.42,3162,73
8.818945515,94.68208375,4.8,522.9963,3163,73
6.735874108,100.6307105,4.8,203.2111,3164,73
7.052318768,93.77699385,4.8,238.2027,3165,73
10.53897054,75.62761284,4.8,246.7284,3166,73
7.012916654,64.12670094,4.8,274.122,3167,73
10.60624344,89.27411679,4.8,270.7708,3168,73
12.92335096,110.1199306,4.8,281.2124,3169,73
17.73462715,89.87700481,4.8,258.5682,3170,73
9.896666105,72.58142421,4.8,291.7127,3171,73
6.584071689,100.4391815,4.8,253.6669,3172,73
4.480357129,82.34168539,4.8,478.8921,3173,73
6.052817526,109.8717271,4.8,309.0803,3174,73
6.873063364,116.2215937,4.8,256.9584,3175,73
7.936195562,110.2805071,4.8,377.0819,3176,73
6.928441383,88.38002084,4.8,363.2759,3177,73
11.05022172,74.63431701,4.8,421.7628,3178,73
4.140869474,102.5942929,5.4,243.39799,3179,74
3.639656577,112.1671509,5.4,363.31973,3180,74
9.074139078,104.201612,5.4,206.55794,3181,74
9.303870162,82.68522828,5.4,336.31079,3182,74
8.205053321,96.36551403,5.4,243.66833,3183,74
9.038418003,103.4892124,5.4,248.68715,3184,74
13.17349991,122.2703221,5.4,127.1408,3185,74
15.6470093,117.6170099,5.4,131.13963,3186,74
8.693135223,98.63377031,5.4,245.74942,3187,74
10.59390391,108.9146828,5.4,228.96497,3188,74
13.27085905,114.2172481,5.4,275.56555,3189,74
10.24609682,116.3218481,5.4,215.21594,3190,74
2.730128202,77.90335737,5.4,209.85481,3191,74
4.004572387,75.63211515,5.4,576.61603,3192,74
16.89224674,142.148245,5.4,584.48499,3193,74
17.40232743,162.8780598,5.4,477.51245,3194,74
22.78044117,151.3517013,5.4,394.61996,3195,74
22.40782676,177.112847,5.4,351.03799,3196,74
14.6796594,129.3635174,5.4,416.52783,3197,74
5.529177154,115.1394654,5.4,278.27405,3198,74
7.899367063,127.5602684,5.4,274.86993,3199,74
18.70750651,166.5470258,5.4,410.40256,3200,74
5.596811592,71.54771705,5.4,228.0233,3201,74
7.204998265,63.833688,5.4,432.8886,3202,74
5.432752525,58.5615373,5.4,274.5092,3203,74
4.348333014,60.54188268,5.4,333.0297,3204,74
3.388214869,66.18432809,5.4,265.5409,3205,74
5.650442461,58.59382516,5.4,420.4355,3206,74
2.25059992,56.86334424,5.4,307.42,3207,74
4.709957537,81.67760182,5.4,522.9963,3208,74
5.902474058,103.7856817,5.4,272.6518,3209,74
6.798036481,86.24818744,5.4,203.2111,3210,74
7.285334584,81.54300244,5.4,238.2027,3211,74
9.933403244,69.38752029,5.4,246.7284,3212,74
8.462765505,65.15598526,5.4,274.122,3213,74
5.053197008,79.20099292,5.4,270.7708,3214,74
5.31714209,94.66953459,5.4,218.1334,3215,74
4.341508954,96.09576288,5.4,281.2124,3216,74
6.529073441,82.33637206,5.4,258.5682,3217,74
5.447806898,75.84889742,5.4,291.7127,3218,74
19.70766095,108.3710874,5.4,89.19601,3219,74
5.100637215,151.8563438,5.4,259.5523,3220,74
3.32400361,141.1595605,5.4,242.8009,3221,74
2.535902206,158.350195,5.4,821.5139,3222,74
3.024797514,131.3388232,5.4,661.4196,3223,74
15.05234865,109.2523041,5.4,156.3224,3224,74
8.162879394,131.2193934,5.4,325.5844,3225,74
9.448470776,120.8901097,5.4,120.869,3226,74
9.145233731,92.78339198,5.4,487.2012,3227,74
10.10295006,107.2470023,5.4,353.3482,3228,74
11.63381279,93.32648565,5.4,253.6669,3229,74
7.075888637,80.0502035,5.4,478.8921,3230,74
12.30548658,87.92088262,5.4,629.692,3231,74
7.787239562,96.02976729,5.4,309.0803,3232,74
11.45392509,103.8357294,5.4,256.9584,3233,74
17.24169075,122.1442002,5.4,523.1513,3234,74
16.34527455,106.6920907,5.4,386.0611,3235,74
8.501223441,94.02778094,5.4,377.0819,3236,74
1.992761902,77.8109294,5.4,363.2759,3237,74
5.374383686,70.061345,5.4,421.7628,3238,74
14.71998641,104.7197864,5.4,327.6713,3239,74
4.129152455,70.75269076,5.4,504.4681,3240,74
7.897949101,107.2960181,5.2,243.39799,3241,75
12.29583263,114.1266005,5.2,206.55794,3242,75
11.22029411,91.50265608,5.2,336.31079,3243,75
12.5679513,115.777579,5.2,248.68715,3244,75
6.897890982,27.45378097,5.2,209.85481,3245,75
5.81914083,24.38885966,5.2,576.61603,3246,75
11.97864767,137.4048457,5.2,394.61996,3247,75
9.240833296,120.3193347,5.2,416.52783,3248,75
7.476764006,121.8283546,5.2,274.86993,3249,75
3.626292873,149.6803126,5.2,264.42551,3250,75
5.310649678,24.72003281,5.2,228.0233,3251,75
2.114142852,11.05491861,5.2,432.8886,3252,75
2.744959016,15.869079,5.2,274.5092,3253,75
3.630785039,26.6769032,5.2,333.0297,3254,75
7.922556406,50.31524512,5.2,265.5409,3255,75
7.973292921,41.75545353,5.2,420.4355,3256,75
6.939272296,41.0979751,5.2,307.42,3257,75
8.66570251,72.82808389,5.2,522.9963,3258,75
6.347188354,83.09326344,5.2,203.2111,3259,75
7.286693352,80.94491703,5.2,238.2027,3260,75
13.25351274,65.70350335,5.2,246.7284,3261,75
8.785243309,63.31179846,5.2,274.122,3262,75
11.03480856,80.98725549,5.2,270.7708,3263,75
6.553876715,95.93607764,5.2,218.1334,3264,75
7.670971255,102.9399823,5.2,281.2124,3265,75
10.87336195,88.955195,5.2,258.5682,3266,75
5.26839634,82.4315563,5.2,291.7127,3267,75
15.74237593,109.1465419,5.2,89.19601,3268,75
16.58445055,113.0882665,5.2,156.3224,3269,75
8.965277464,53.84991981,5.2,487.2012,3270,75
13.16021276,81.0932424,5.2,353.3482,3271,75
4.825432623,62.40620106,5.2,253.6669,3272,75
6.979183333,43.95189094,5.2,478.8921,3273,75
11.1166002,77.82612554,5.2,309.0803,3274,75
6.824851647,80.40345851,5.2,256.9584,3275,75
5.923512471,105.6095817,5.2,523.1513,3276,75
8.555740763,86.99837017,5.2,377.0819,3277,75
3.123603688,61.64241907,5.2,363.2759,3278,75
8.314565533,44.12120446,5.2,421.7628,3279,75
8.833510061,80.56133138,5.2,327.6713,3280,75
8.763800545,46.386185,5.2,504.4681,3281,75
14.37326685,92.33140138,5.8,243.39799,3282,76
15.50814302,87.24114332,5.8,363.31973,3283,76
13.93941175,74.15231198,5.8,206.55794,3284,76
10.88998163,40.59530445,5.8,336.31079,3285,76
2.549117494,13.38804144,5.8,480.68826,3286,76
13.50497686,52.83539978,5.8,243.66833,3287,76
11.7502,59.55512141,5.8,248.68715,3288,76
